,station,prcp,name,latitude,longitude,elevation
317,USC00519397,0.04,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
318,USC00519397,0.04,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
319,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
320,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
321,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
322,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
323,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
324,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
325,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
326,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
327,USC00519397,0.07,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
328,USC00519397,0.02,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
329,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
330,USC00519397,0.02,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
331,USC00519397,0.03,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
332,USC00519397,0.05,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
333,USC00519397,0.03,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
334,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
335,USC00519397,0.03,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
336,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
337,USC00519397,0.05,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
338,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
339,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
340,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
341,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
342,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
343,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
344,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
345,USC00519397,0.02,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
346,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
347,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
348,USC00519397,0.02,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
349,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
350,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
351,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
352,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
353,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
354,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
355,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
356,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
357,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
358,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
359,USC00519397,0.02,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
360,USC00519397,0.0,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3.0
361,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
362,USC00513117,0.14,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
363,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
364,USC00513117,0.32,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
365,USC00513117,0.94,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
366,USC00513117,0.15,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
367,USC00513117,2.15,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
368,USC00513117,0.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
369,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
370,USC00513117,0.18,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
371,USC00513117,0.14,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
372,USC00513117,0.17,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
373,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
374,USC00513117,0.1,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
375,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
376,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
377,USC00513117,0.07,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
378,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
379,USC00513117,0.11,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
380,USC00513117,0.05,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
381,USC00513117,0.1,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
382,USC00513117,0.22,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
383,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
384,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
385,USC00513117,0.18,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
386,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
387,USC00513117,0.37,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
388,USC00513117,0.9,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
389,USC00513117,0.12,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
390,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
391,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
392,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
393,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
394,USC00513117,0.09,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
395,USC00513117,0.06,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
396,USC00513117,0.09,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
397,USC00513117,0.15,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
398,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
399,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
400,USC00513117,0.06,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
401,USC00513117,0.12,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
402,USC00513117,0.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
403,USC00513117,0.49,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
404,USC00513117,0.31,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
405,USC00513117,0.14,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
406,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
407,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
408,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
409,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
410,USC00513117,0.05,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
411,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
412,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
413,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
414,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
415,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
416,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
417,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
418,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
419,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
420,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
421,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
422,USC00513117,0.05,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
423,USC00513117,0.06,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
424,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
425,USC00513117,0.15,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
426,USC00513117,0.1,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
427,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
428,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
429,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
430,USC00513117,0.06,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
431,USC00513117,0.11,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
432,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
433,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
434,USC00513117,0.1,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
435,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
436,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
437,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
438,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
439,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
440,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
441,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
442,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
443,USC00513117,0.14,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
444,USC00513117,0.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
445,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
446,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
447,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
448,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
449,USC00513117,0.06,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
450,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
451,USC00513117,0.14,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
452,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
453,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
454,USC00513117,0.11,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
455,USC00513117,0.11,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
456,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
457,USC00513117,0.41,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
458,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
459,USC00513117,0.2,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
460,USC00513117,0.05,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
461,USC00513117,0.05,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
462,USC00513117,0.06,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
463,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
464,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
465,USC00513117,0.05,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
466,USC00513117,0.33,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
467,USC00513117,0.3,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
468,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
469,USC00513117,0.1,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
470,USC00513117,0.34,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
471,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
472,USC00513117,0.17,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
473,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
474,USC00513117,0.34,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
475,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
476,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
477,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
478,USC00513117,0.1,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
479,USC00513117,0.05,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
480,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
481,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
482,USC00513117,0.11,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
483,USC00513117,0.29,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
484,USC00513117,0.21,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
485,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
486,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
487,USC00513117,0.17,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
488,USC00513117,0.1,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
489,USC00513117,0.14,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
490,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
491,USC00513117,0.26,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
492,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
493,USC00513117,0.09,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
494,USC00513117,0.18,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
495,USC00513117,0.21,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
496,USC00513117,0.62,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
497,USC00513117,0.29,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
498,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
499,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
500,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
501,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
502,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
503,USC00513117,0.06,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
504,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
505,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
506,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
507,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
508,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
509,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
510,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
511,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
512,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
513,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
514,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
515,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
516,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
517,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
518,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
519,USC00513117,0.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
520,USC00513117,0.15,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
521,USC00513117,0.12,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
522,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
523,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
524,USC00513117,0.14,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
525,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
526,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
527,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
528,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
529,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
530,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
531,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
532,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
533,USC00513117,0.16,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
534,USC00513117,1.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
535,USC00513117,1.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
536,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
537,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
538,USC00513117,1.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
539,USC00513117,1.07,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
540,USC00513117,2.9,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
541,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
542,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
543,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
544,USC00513117,0.8,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
545,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
546,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
547,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
548,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
549,USC00513117,0.06,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
550,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
551,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
552,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
553,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
554,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
555,USC00513117,0.16,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
556,USC00513117,2.2,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
557,USC00513117,1.45,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
558,USC00513117,0.54,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
559,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
560,USC00513117,0.1,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
561,USC00513117,0.51,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
562,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
563,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
564,USC00513117,0.8,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
565,USC00513117,0.13,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
566,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
567,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
568,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
569,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
570,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
571,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
572,USC00513117,0.19,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
573,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
574,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
575,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
576,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
577,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
578,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
579,USC00513117,0.6,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
580,USC00513117,0.13,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
581,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
582,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
583,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
584,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
585,USC00513117,0.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
586,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
587,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
588,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
589,USC00513117,0.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
590,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
591,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
592,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
593,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
594,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
595,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
596,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
597,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
598,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
599,USC00513117,0.27,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
600,USC00513117,0.69,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
601,USC00513117,0.45,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
602,USC00513117,0.49,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
603,USC00513117,0.41,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
604,USC00513117,0.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
605,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
606,USC00513117,0.33,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
607,USC00513117,1.16,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
608,USC00513117,1.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
609,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
610,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
611,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
612,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
613,USC00513117,0.1,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
614,USC00513117,2.6,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
615,USC00513117,0.35,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
616,USC00513117,1.21,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
617,USC00513117,0.07,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
618,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
619,USC00513117,0.01,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
620,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
621,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
622,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
623,USC00513117,0.07,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
624,USC00513117,0.22,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
625,USC00513117,1.62,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
626,USC00513117,0.05,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
627,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
628,USC00513117,0.04,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
629,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
630,USC00513117,0.05,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
631,USC00513117,0.08,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
632,USC00513117,0.03,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
633,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
634,USC00513117,0.09,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
635,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
636,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
637,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
638,USC00513117,0.0,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
639,USC00513117,0.02,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
640,USC00513117,0.58,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
